Nicaragua,2022-01-23,37289
Zambia,2022-01-12,26720
Jamaica,2022-01-31,2290
Cote d'Ivoire,2022-02-01,50304
Philippines,2022-01-10,638667
Serbia,2022-01-05,5861
Antigua and Barbuda,2022-01-20,103
Gambia,2022-01-06,2299
Democratic Republic of Congo,2022-01-16,3724
Zimbabwe,2022-02-20,9447
Europe,2022-01-21,3235863
Samoa,2022-02-08,401
Timor,2022-01-22,1403
Nicaragua,2022-01-27,35880
Germany,2022-01-13,645832
Curacao,2022-01-07,1421
Niger,2022-01-14,8594
Lower middle income,2022-02-11,9692276
Scotland,2022-01-18,17500
Gambia,2022-01-09,2299
Bulgaria,2022-02-15,5089
Saint Vincent and the Grenadines,2022-01-21,82
Greece,2022-02-10,35473
Benin,2022-01-21,15565
France,2022-01-12,606194
Moldova,2022-02-18,4377
Bahrain,2022-01-25,3640
Maldives,2022-02-07,2818
Dominica,2022-01-27,45
Asia,2022-01-30,14603136
Kosovo,2022-01-25,4496
New Caledonia,2022-01-28,184
Finland,2022-01-12,72110
Slovakia,2022-02-02,5916
Burkina Faso,2022-01-12,7399
Iceland,2022-02-09,1557
Guinea-Bissau,2022-01-15,142
Georgia,2022-01-08,4981
England,2022-02-16,53739
Hungary,2022-02-06,13118
North America,2022-01-21,2134761
Iceland,2022-01-01,421
Guinea,2022-01-08,24076
Uzbekistan,2022-01-05,63577
North America,2022-01-26,2066461
North America,2022-01-03,1651177
Egypt,2022-01-08,374469
New Caledonia,2022-01-20,212
Brazil,2022-02-01,1120005
Jordan,2022-01-26,16541
Cape Verde,2022-01-29,2853
Anguilla,2022-02-10,21
Haiti,2022-01-14,251
Guatemala,2022-01-29,56563
Liechtenstein,2022-02-09,55
Faeroe Islands,2022-01-04,252
Mali,2022-01-17,11722
Upper middle income,2022-02-01,7901009
Germany,2022-01-29,372911
Lesotho,2022-02-17,
Papua New Guinea,2022-02-09,928
Mauritania,2022-02-03,4508
Sri Lanka,2022-02-18,55170
Jersey,2022-01-10,504
United States,2022-01-01,1062842
Austria,2022-01-15,45438
Kyrgyzstan,2022-01-23,9567
Guatemala,2022-02-06,51442
Lower middle income,2022-02-14,10144842
Thailand,2022-01-01,270471
Latvia,2022-01-12,10335
Armenia,2022-01-15,7879
Vanuatu,2022-01-19,736
Bangladesh,2022-01-12,1228523
Democratic Republic of Congo,2022-01-06,1670
Malawi,2022-01-27,1223
Ethiopia,2022-01-19,1272
Iceland,2022-01-05,573
Namibia,2022-01-18,908
Ireland,2022-02-01,8784
Portugal,2022-02-19,44910
Spain,2022-01-16,239028
Kosovo,2022-01-22,4127
Denmark,2022-01-14,40401
Bulgaria,2022-02-18,4216
Comoros,2022-02-09,1427
Comoros,2022-01-05,1176
Bangladesh,2022-01-04,829757
Georgia,2022-02-08,4241
Dominican Republic,2022-01-23,20017
Denmark,2022-01-21,28386
Venezuela,2022-01-26,126261
Philippines,2022-01-02,579259
Saint Kitts and Nevis,2022-01-01,75
Uruguay,2022-01-27,17627
Bolivia,2022-01-15,70450
Qatar,2022-01-09,12049
Laos,2022-02-03,48048
Gibraltar,2022-01-08,27
Azerbaijan,2022-01-13,26437
Lithuania,2022-02-16,999
Albania,2022-01-03,5727
Argentina,2022-01-11,415255
Austria,2022-01-08,42753
Montenegro,2022-01-05,1006
Georgia,2022-01-05,4668
Niger,2022-01-10,18757
Czechia,2022-01-21,45407
Guatemala,2022-01-18,92819
San Marino,2022-01-07,151
El Salvador,2022-02-13,6903
Cayman Islands,2022-01-31,105
Asia,2022-02-12,15280889
Norway,2022-01-08,51989
Bangladesh,2022-01-06,829757
India,2022-01-01,5726859
Georgia,2022-01-10,6481
Uzbekistan,2022-02-02,45515
Philippines,2022-01-30,459031
South Sudan,2022-01-07,810
Iceland,2022-01-06,648
Kenya,2022-02-18,181643
Afghanistan,2022-01-28,10176
Uruguay,2022-01-30,17182
Slovakia,2022-01-10,23794
Chile,2022-01-31,57416
Europe,2022-02-08,1777722
Laos,2022-01-19,37150
England,2022-01-23,94221
Saint Lucia,2022-01-11,121
Mozambique,2022-01-21,184424
Russia,2022-02-01,317496
Mongolia,2022-01-18,5276
Bahrain,2022-01-27,3494
Africa,2022-02-17,909098
Iran,2022-01-20,388159
Oceania,2022-01-30,292647
Belgium,2022-02-13,34044
Low income,2022-01-10,1004328
Guernsey,2022-01-30,69
Low income,2022-02-02,461698
Zimbabwe,2022-01-30,9128
Liechtenstein,2022-02-12,67
Panama,2022-01-31,16854
Guernsey,2022-01-28,73
Denmark,2022-02-04,6694
France,2022-02-10,200013
Slovenia,2022-01-12,6521
British Virgin Islands,2022-01-23,18
Argentina,2022-01-03,350473
Costa Rica,2022-01-28,12156
Estonia,2022-01-13,4557
Dominican Republic,2022-02-06,30774
El Salvador,2022-01-03,7051
New Caledonia,2022-02-04,125
Bahamas,2022-01-18,466
Cayman Islands,2022-01-11,198
Colombia,2022-01-22,255928
Grenada,2022-01-19,145
Honduras,2022-01-28,21412
Isle of Man,2022-02-14,56
Nigeria,2022-01-24,205058
Low income,2022-01-16,455067
British Virgin Islands,2022-01-21,22
Mexico,2022-02-17,607682
Iraq,2022-02-10,40689
Russia,2022-01-02,421171
Guinea,2022-02-09,62
United Arab Emirates,2022-02-12,20264
Zimbabwe,2022-02-09,8697
Uruguay,2022-02-12,7273
Asia,2022-01-25,19263478
Macao,2022-02-20,2832
Venezuela,2022-02-07,186419
Bulgaria,2022-02-16,4781
Africa,2022-02-10,1673458
Zimbabwe,2022-01-25,11846
Iraq,2022-01-26,47509
Argentina,2022-01-08,412976
New Zealand,2022-01-31,51953
Comoros,2022-01-17,609
Libya,2022-02-02,11077
Mongolia,2022-01-31,1984
Bolivia,2022-01-19,70036
Bermuda,2022-02-18,92
South America,2022-02-15,2032751
Algeria,2022-01-25,16222
Nauru,2022-01-17,0
Montenegro,2022-02-11,403
Austria,2022-01-20,36205
Asia,2022-02-01,13820978
World,2022-01-03,32281753
Norway,2022-01-17,53813
Low income,2022-02-15,81467
Niger,2022-01-31,972
Philippines,2022-02-15,411735
Saudi Arabia,2022-02-10,155374
Kenya,2022-02-04,182281
United Kingdom,2022-01-10,269178
India,2022-02-17,4790451
Argentina,2022-02-18,241354
Scotland,2022-01-05,17728
Nepal,2022-01-13,223361
United Kingdom,2022-01-20,134613
North America,2022-02-15,1135966
Hungary,2022-01-05,14692
France,2022-02-01,237906
Malaysia,2022-01-15,218788
Switzerland,2022-01-29,28291
Tunisia,2022-01-11,20604
Mauritania,2022-01-13,6733
New Zealand,2022-02-11,51583
Papua New Guinea,2022-01-07,541
Africa,2022-01-24,2155127
Venezuela,2022-02-10,142898
Trinidad and Tobago,2022-02-01,1907
Canada,2022-01-03,241224
Georgia,2022-02-13,3204
Saudi Arabia,2022-01-27,257257
Suriname,2022-02-08,144
South America,2022-02-13,2122139
Curacao,2022-02-12,152
Vanuatu,2022-01-04,736
Asia,2022-02-03,12315050
Jersey,2022-01-21,218
Gibraltar,2022-01-07,17
Jordan,2022-01-02,31823
Macao,2022-02-01,1521
Thailand,2022-01-25,427302
Sint Maarten (Dutch part),2022-02-03,61
China,2022-01-18,4994000
Japan,2022-01-16,120844
Italy,2022-02-10,280396
Vanuatu,2022-01-07,736
Lithuania,2022-02-17,981
Netherlands,2022-01-28,45427
Chad,2022-01-01,2544
Saint Vincent and the Grenadines,2022-02-02,193
Myanmar,2022-02-04,98953
Comoros,2022-01-11,609
Peru,2022-01-18,202498
Burkina Faso,2022-01-09,8347
Libya,2022-02-12,10245
Fiji,2022-01-22,173
Dominica,2022-02-07,57
Portugal,2022-01-26,83701
Zimbabwe,2022-01-06,12463
Georgia,2022-01-30,7909
United Arab Emirates,2022-01-17,29438
European Union,2022-02-19,714680
Cayman Islands,2022-01-30,110
Poland,2022-02-05,100300
Egypt,2022-01-29,246789
Antigua and Barbuda,2022-01-21,103
Ethiopia,2022-01-24,1012
Djibouti,2022-02-05,120
Namibia,2022-01-09,908
Bosnia and Herzegovina,2022-01-27,4315
Ghana,2022-01-07,59476
High income,2022-02-12,3380566
Cuba,2022-02-02,61544
Barbados,2022-02-18,142
Greenland,2022-01-17,51
Denmark,2022-01-10,51896
Rwanda,2022-01-16,127901
Bulgaria,2022-01-02,7064
Estonia,2022-01-28,2753
Sweden,2022-02-06,55096
Papua New Guinea,2022-01-22,583
Laos,2022-01-30,48048
Iran,2022-02-18,253225
Japan,2022-01-02,144202
Ghana,2022-01-22,132609
Timor,2022-01-23,1465
New Caledonia,2022-01-16,192
Spain,2022-01-20,241351
Nigeria,2022-01-26,188046
Dominican Republic,2022-01-10,16176
Bangladesh,2022-01-18,1885709
Liechtenstein,2022-01-05,230
